lat,long,unitdesc
-122.37877257497999,47.562036029175694,SW SNOQUALMIE ST BETWEEN 36TH AVE SW AND 37TH AVE SW
-122.33053554145762,47.629289202180345,FAIRVIEW NR AVE N BETWEEN YALE AVE N AND DEAD END
-122.32244834044955,47.59834756404032,S KING ST BETWEEN CANTON AL S AND 8TH AVE S
-122.33300674888929,47.62426868277979,MERCER ST BETWEEN MERCER SR ST AND MINOR AVE N
-122.32764550057242,47.63059666732949,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL
-122.3320418673768,47.613527930574556,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST
-122.3342810823047,47.60255532944239,1ST AVE BETWEEN YESLER WAY AND CHERRY ST
-122.33526051639757,47.603625397866146,1ST AVE BETWEEN COLUMBIA ST AND MARION ST
-122.33689089931745,47.60540829107589,1ST AVE BETWEEN MADISON ST AND SPRING ST
-122.34827965172246,47.614419949915835,1ST AVE BETWEEN BATTERY ST AND WALL ST
-122.35415335450035,47.61788948038132,1ST AVE BETWEEN EAGLE ST AND WARREN PL
-122.3554289979223,47.62151944846195,1ST AVE N BETWEEN THOMAS ST AND HARRISON ST
-122.35539690881606,47.625452281872576,1ST AVE N BETWEEN MERCER ST AND ROY ST
-122.31944072376419,47.613512589367595,10TH AVE BETWEEN E UNION ST AND E PIKE ST
-122.33420081387452,47.57981113855957,1ST AVE S BETWEEN S STACY ST AND S LANDER ST
-122.33420366065894,47.57438557840391,1ST AVE S BETWEEN S HANFORD ST AND S HORTON ST
-122.35801571028627,47.62458759035028,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST
-122.31991545913456,47.62255408670792,10TH AVE E BETWEEN E HARRISON ST AND E REPUBLICAN ST
-122.31964407610747,47.597928674549806,10TH AVE S BETWEEN S KING ST AND S WELLER ST
-122.31635854697286,47.66311177680778,11TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST
-122.31677994216685,47.60864268603089,12TH AVE BETWEEN E CHERRY ST AND E COLUMBIA ST
-122.31553930842725,47.6146928862383,13TH AVE BETWEEN E PIKE ST AND E PINE ST
-122.31276885147372,47.614893010864414,15TH AVE BETWEEN E MADISON ST AND E PINE ST
-122.31023224635366,47.60525436881575,17TH AVE BETWEEN E ALDER ST AND E JEFFERSON ST
-122.308936268549,47.607098059024,18TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST
-122.33382457163944,47.60373279296338,2ND AVE BETWEEN CHERRY ST AND COLUMBIA ST
-122.33754107846504,47.60779561178999,2ND AVE BETWEEN UNIVERSITY ST AND UNION ST
-122.34565345648461,47.61403982298567,2ND AVE BETWEEN BLANCHARD ST AND BELL ST
-122.35283483139894,47.6191753784196,2ND AVE N BETWEEN DENNY WAY AND JOHN ST
-122.3527849273681,47.62544254743879,2ND AVE N BETWEEN MERCER ST AND ROY ST
-122.35931309837208,47.62572403974037,2ND AVE W BETWEEN W MERCER ST AND W ROY ST
-122.3528530604269,47.61829735188184,2ND WR AVE BETWEEN 2ND AVE AND EAGLE ST
-122.38213194408578,47.667260175842465,20TH AVE NW BETWEEN LEARY AVE NW AND RUSSELL AVE NW
-122.38474554680984,47.66867838940128,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST
-122.34749614096039,47.6163024051688,3RD AVE BETWEEN WALL ST AND VINE ST
-122.35078725606145,47.618247827746494,3RD AVE BETWEEN CLAY ST AND BROAD ST
-122.33034244703666,47.59999131452629,3RD AVE S BETWEEN S WASHINGTON ST AND S MAIN ST
-122.36063333700386,47.62394441039294,3RD AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST
-122.29521882637049,47.71648100995424,31ST AVE NE BETWEEN NE 120TH ST AND NE 123RD ST
-122.28614914471842,47.55626344851096,37TH AVE S BETWEEN S HUDSON ST AND S DAWSON ST
-122.28347339689847,47.559859488979754,39TH AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST
-122.28346644977006,47.55703811074174,39TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST
-122.33486632818507,47.608227922176766,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST
-122.34757204224167,47.617519319293294,4TH AVE BETWEEN VINE ST AND CEDAR ST
-122.34889207127028,47.619160089801866,4TH AVE N BETWEEN DENNY WAY AND BROAD ST
-122.32905596234181,47.58085133714647,4TH AVE S BETWEEN S STACY ST AND S LANDER ST
-122.36195191746145,47.622129557124175,4TH AVE W BETWEEN ELLIOTT AVE W AND W HARRISON ST
-122.28074673268308,47.55982950909251,42ND AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST
-122.28073466032139,47.55800856803465,42ND AVE S BETWEEN S FERDINAND N ST AND S FERDINAND S ST
-122.33852352384594,47.6133426685635,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST
-122.34437532903807,47.61680223271939,5TH AVE BETWEEN BELL ST AND BATTERY ST
-122.34755359233975,47.62672038489649,5TH AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.3344637703716,47.611142397636165,6TH AVE BETWEEN UNION ST AND PIKE ST
-122.34500628965213,47.61914523655042,6TH AVE N BETWEEN DENNY WAY AND JOHN ST
-122.34473466347642,47.623202034576856,6TH AVE N BETWEEN HARRISON ST AND 6TH AV N SR99 ON RP
-122.32636220367029,47.59877328705237,6TH AVE S BETWEEN S JACKSON ST AND S KING ST
-122.32597544779742,47.58153620693285,6TH AVE S BETWEEN S STACY ST AND S BAYVIEW ST
-122.33471755117014,47.61309798333849,7TH AVE BETWEEN PINE ST AND OLIVE WAY
-122.32375853317782,47.597091534944255,7TH AVE S BETWEEN S WELLER ST AND S LANE ST
-122.3294500473233,47.60901495029456,8TH AVE BETWEEN SPRING ST AND SENECA ST
-122.33594529880892,47.61533685970142,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST
-122.341024003939,47.626695142090135,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.32931837397824,47.61054989304513,9TH AVE BETWEEN SENECA ST AND UNIVERSITY ST
-122.33249609035019,47.61402449568705,9TH AVE BETWEEN PINE ST AND OLIVE WAY
-122.33834443465194,47.617751847458955,9TH AVE BETWEEN LENORA ST AND BLANCHARD ST
-122.33686486886782,47.60203256322904,ALASKAN WAY BETWEEN YESLER WAY AND COLUMBIA ST
-122.34249611593137,47.607750567561624,ALASKAN WAY BETWEEN UNION ST AND PIKE HILL CLIMB
-122.3354530255776,47.59962658447326,ALASKAN E RDWY WAY S BETWEEN S MAIN ST AND S JACKSON ST
-122.32121472485238,47.60407386822734,ALDER ST BETWEEN TERRY AVE AND BROADWAY
-122.33084759676636,47.62686229053009,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N
-122.35556287029178,47.61813501022151,BAY ST BETWEEN WESTERN AVE AND 1ST AVE
-122.34178418913905,47.61703058517998,BELL ST BETWEEN 6TH AVE AND 7TH AVE
-122.34016338996749,47.61828367825944,BELL ST BETWEEN 8TH AVE AND DENNY WAY
-122.324450989049,47.61354071722312,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST
-122.34134497416841,47.61559732707747,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE
-122.32095784146884,47.60979681458291,BOYLSTON AVE BETWEEN BROADWAY AND MARION ST
-122.32278748306449,47.611801459530575,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST
-122.32343794017758,47.61636353915942,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST
-122.3207713726776,47.61351951478053,BROADWAY BETWEEN E UNION ST AND E PIKE ST
-122.32093332528497,47.623698978765376,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST
-122.31426191656502,47.662188312514814,BROOKLYN AVE NE BETWEEN NE 45TH ST AND NE 47TH ST
-122.38685641155901,47.558411165251044,CALIFORNIA AVE SW BETWEEN ERSKINE WAY SW AND SW HUDSON ST
-122.3501863732933,47.61613410179241,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE
-122.33206224658836,47.60348388952867,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE
-122.35026112948682,47.61735087245951,CLAY ST BETWEEN 2ND AVE AND 3RD AVE
-122.33271437908789,47.60419712076315,COLUMBIA ST BETWEEN 2ND AVE AND 3RD AVE
-122.32550072417473,47.60721425271395,COLUMBIA ST BETWEEN 9TH AVE AND TERRY AVE
-122.34238672157659,47.62030400390354,DEXTER AVE N BETWEEN JOHN ST AND THOMAS ST
-122.34235746453399,47.62384456004402,DEXTER AVE N BETWEEN REPUBLICAN ST AND MERCER ST
-122.34229976398768,47.630153009931675,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST
-122.32943561773344,47.602289755572045,DILLING WAY BETWEEN 3RD AVE AND 4TH AVE
-122.32921630931716,47.62687702712606,EASTLAKE AVE E BETWEEN LAKEVIEW BLVD E AND ALOHA ST
-122.35130092834851,47.65028098877788,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST
-122.3814564676197,47.56018039283517,FAUNTLEROY WAY SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST
-122.35059566046978,47.65095793870111,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST
-122.33649944221742,47.62203388030388,HARRISON ST BETWEEN TERRY AVE N AND BOREN AVE N
-122.32978912583602,47.621973644244534,HARRISON ST BETWEEN YALE AVE N AND EASTLAKE AVE E
-122.34435312104563,47.622062787158015,HARRISON ST BETWEEN 6TH AVE N AND AURORA AVE N
-122.3417189297003,47.62205351921217,HARRISON ST BETWEEN DEXTER AVE N AND 8TH AVE N
-122.32213936078034,47.615810124937255,HARVARD AVE BETWEEN E PINE ST AND E OLIVE ST
-122.32202566187807,47.62199395976766,HARVARD AVE E BETWEEN E THOMAS ST AND E HARRISON ST
-122.33273668736929,47.615154954318896,HOWELL ST BETWEEN 9TH AVE AND TERRY AVE
-122.33140852763836,47.60276917577048,JAMES ST BETWEEN 2ND AVE AND 3RD AVE
-122.33362035762826,47.61966338635512,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
-122.33746478762454,47.61682219434548,LENORA ST BETWEEN 8TH AVE AND 9TH AVE
-122.3362384325599,47.604695046716714,MADISON ST BETWEEN POST AVE AND 1ST AVE
-122.33401908106502,47.605623899308135,MADISON ST BETWEEN 2ND AVE AND 3RD AVE
-122.3312435600734,47.60678479146896,MADISON ST BETWEEN 5TH AVE AND 6TH AVE
-122.32180983566393,47.61073022688095,MADISON ST BETWEEN SUMMIT AVE AND BOYLSTON AVE
-122.333366405528,47.6049105227403,MARION ST BETWEEN 2ND AVE AND 3RD AVE
-122.32559786328665,47.608159552130616,MARION ST BETWEEN 9TH AVE AND TERRY AVE
-122.3279037551608,47.61523842062057,MELROSE AVE BETWEEN PIKE ST AND PINE ST
-122.35344531991643,47.624574130561086,MERCER ST BETWEEN WARREN AVE N AND 2ND AVE N
-122.33778346453137,47.624550051554785,MERCER SR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N
-122.32337662408852,47.60908893796429,MINOR AVE BETWEEN COLUMBIA ST AND MARION ST
-122.33055885327401,47.61684046582171,MINOR AVE BETWEEN OLIVE WAY AND HOWELL ST
-122.33298308202417,47.620237789030135,MINOR AVE N BETWEEN JOHN ST AND THOMAS ST
-122.33326869377014,47.59383589638692,OCCIDENTAL AVE S BETWEEN RAILROAD WAY S AND S ROYAL BROUGHAM WAY
-122.33326714192106,47.58090405651777,OCCIDENTAL AVE S BETWEEN S STACY ST AND S LANDER ST
-122.33739360383998,47.612665347113605,OLIVE WAY BETWEEN 4TH AVE AND 5TH AVE
-122.33572727034868,47.613362827158,OLIVE WAY BETWEEN 6TH AVE AND 7TH AVE
-122.33072969519489,47.61544971816818,OLIVE WAY BETWEEN TERRY AVE AND BOREN AVE
-122.33612872634428,47.61044597237356,PIKE ST BETWEEN 4TH AVE AND 5TH AVE
-122.33335380656983,47.61160634980126,PIKE ST BETWEEN 6TH AVE AND 7TH AVE
-122.33870150910852,47.61074295081494,PINE ST BETWEEN 2ND AVE AND 3RD AVE
-122.33170019877886,47.62024124870553,PONTIUS AVE N BETWEEN JOHN E ST AND THOMAS ST
-122.33171488844954,47.62254384912014,PONTIUS AVE N BETWEEN HARRISON ST AND REPUBLICAN ST
-122.35672457643676,47.62269258482398,QUEEN ANNE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST
-122.35606724795443,47.623274168231774,REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N
-122.3404034201314,47.6232165057362,REPUBLICAN ST BETWEEN 8TH AVE N AND 9TH AVE N
-122.31741361108358,47.664027543829604,ROOSEVELT WAY NE BETWEEN NE 47TH ST AND NE 50TH ST
-122.31736322086171,47.67582932727363,ROOSEVELT WAY NE BETWEEN NE 64TH ST AND NE 65TH ST
-122.31737823976916,47.67691886506067,ROOSEVELT WAY NE BETWEEN NE 66TH ST AND NE 67TH ST
-122.34430049967608,47.62541058041761,ROY ST BETWEEN 6TH AVE N AND AURORA AVE N
-122.38047648769405,47.666441316574414,RUSSELL AVE NW BETWEEN NW IONE PL AND NW CENTRAL PL
-122.33310387007108,47.60797945820985,SENECA ST BETWEEN 4TH AVE AND 5TH AVE
-122.32644427245049,47.610765434762605,SENECA ST BETWEEN TERRY AVE AND BOREN AVE
-122.33411678766204,47.60656932080671,SPRING ST BETWEEN 3RD AVE AND 4TH AVE
-122.34197181712506,47.60978278387402,STEWART ST BETWEEN PIKE PL AND POST AL
-122.34045213857682,47.61096394842653,STEWART ST BETWEEN 1ST AVE AND 2ND AVE
-122.33830295257764,47.61262607051268,STEWART ST BETWEEN 4TH AVE AND 5TH AVE
-122.32788342820831,47.60227243893596,TERRACE ST BETWEEN YESLER WAY AND 5TH AVE
-122.3229892306706,47.60530451248394,TERRY AVE BETWEEN TERRACE ST AND JEFFERSON ST
-122.32657582001295,47.60923036904502,TERRY AVE BETWEEN MADISON ST AND SPRING ST
-122.33294187926555,47.615884698596325,TERRY AVE BETWEEN HOWELL ST AND STEWART ST
-122.33715073000569,47.618526892672655,TERRY AVE BETWEEN LENORA ST AND DENNY WAY
-122.35608616560597,47.62093835497214,THOMAS ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N
-122.34238173108929,47.620888394951805,THOMAS ST BETWEEN AURORA AVE N AND DEXTER AVE N
-122.34042267144511,47.620881428637034,THOMAS ST BETWEEN 8TH AVE N AND 9TH AVE N
-122.33650908122625,47.6208663842503,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N
-122.3396563059524,47.60759981404635,UNION ST BETWEEN WESTERN AVE AND POST AL
-122.33300138973581,47.61038199551726,UNION ST BETWEEN 6TH AVE AND 7TH AVE
-122.3376419068779,47.60706703120036,UNIVERSITY ST BETWEEN 1ST AVE AND 2ND AVE
-122.31318775213464,47.659054984679734,UNIVERSITY WAY NE BETWEEN NE 42ND ST AND NE 43RD ST
-122.33512020519846,47.58822869948667,UTAH AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST
-122.34359969296158,47.62626764033446,VALLEY ST BETWEEN 6TH AVE N AND AURORA AVE N
-122.34046267642158,47.61273031021868,VIRGINIA ST BETWEEN 3RD AVE AND 4TH AVE
-122.33456303906057,47.617292096345956,VIRGINIA ST BETWEEN TERRY AVE AND FAIRVIEW AVE
-122.34659957036814,47.61635830175973,WALL ST BETWEEN 3RD AVE AND 4TH AVE
-122.35413314602127,47.62034731520573,WARREN AVE N BETWEEN JOHN ST AND THOMAS ST
-122.34066991378353,47.607860345654544,WESTERN AVE BETWEEN UNION ST AND PIKE ST
-122.3500738426347,47.6143079910869,WESTERN AVE BETWEEN WALL ST AND VINE ST
-122.33845099754473,47.62262519569896,WESTLAKE AVE N BETWEEN HARRISON ST AND REPUBLICAN ST
-122.34018213797695,47.634925552247026,WESTLAKE EAST RDWY AVE N BETWEEN BLAINE ST AND HOWE ST
-122.3309994107484,47.6182737632702,YALE AVE BETWEEN HOWELL ST AND STEWART ST
-122.32006526734077,47.60807003014635,E CHERRY ST BETWEEN BROADWAY AND DEAD END
-122.31088858061588,47.6080340521664,E CHERRY ST BETWEEN 16TH AVE AND 17TH AVE
-122.3204152317532,47.621985373099875,E HARRISON ST BETWEEN BROADWAY E AND 10TH AVE E
-122.32005321108893,47.617577241668116,E HOWELL ST BETWEEN BROADWAY AND NAGLE PL
-122.3221109251389,47.614066195908684,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE
-122.31487703086887,47.6141175281347,E PIKE ST BETWEEN 13TH AVE AND 14TH AVE
-122.32585763521281,47.61521675478088,E PINE ST BETWEEN CRAWFORD PL AND SUMMIT AVE
-122.31750680181375,47.61525916245629,E PINE ST BETWEEN 11TH AVE AND 12TH AVE
-122.31673339049253,47.61288923577351,E UNION ST BETWEEN 11TH AVE AND 12TH AVE
-122.35130332882376,47.649823284593744,N 34TH ST BETWEEN PHINNEY AVE N AND EVANSTON AVE N
-122.34858309647962,47.64941492533629,N 34TH ST BETWEEN FREMONT AVE N AND TROLL AVE N
-122.3513564170718,47.65148486033664,N 36TH ST BETWEEN DAYTON AVE N AND FREMONT PL N
-122.29577352497299,47.71928182099793,NE 125TH ST BETWEEN 30TH AVE NE AND LAKE CITY WAY NE
-122.29272976114096,47.7192646712306,NE 125TH ST BETWEEN 32ND AVE NE AND 33RD AVE NE
-122.29841287136355,47.72110622070214,NE 127TH ST BETWEEN 27TH AVE NE AND 28TH AVE NE
-122.31386298649684,47.655360676051885,NE 40TH ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE
-122.31382411631117,47.65684120264193,NE 41ST ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE
-122.31263920893528,47.658308153252705,NE 42ND ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE
-122.31803408633596,47.6741600969527,NE 63RD ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE
-122.31803224915849,47.675835051090615,NE 65TH ST BETWEEN 9TH AVE NE AND ROOSEVELT WAY NE
-122.32512632521593,47.67980797655481,NE 71ST ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE
-122.38047473604877,47.66702525624865,NW CENTRAL PL BETWEEN TALLMAN AVE NW AND RUSSELL AVE NW
-122.37961854762038,47.66867211603727,NW MARKET ST BETWEEN 17TH AVE NW AND BARNES AVE NW
-122.3915016216431,47.668661630493695,NW MARKET ST BETWEEN 26TH AVE NW AND 28TH AVE NW
-122.38407773741527,47.66590903877761,NW VERNON PL BETWEEN BALLARD AVE NW AND SHILSHOLE AVE NW
-122.28614144768285,47.55865817598162,S EDMUNDS ST BETWEEN 35TH AVE S AND 37TH AVE S
-122.28538489016405,47.55704306469527,S HUDSON ST BETWEEN 37TH AVE S AND RAINIER AVE S
-122.32570786597591,47.59919175638548,S JACKSON ST BETWEEN 6TH AVE S AND MAYNARD AVE S
-122.32701728075212,47.598354848095354,S KING ST BETWEEN 5TH AVE S AND 6TH AVE S
-122.32342526275612,47.59834869969784,S KING ST BETWEEN 7TH AVE S AND CANTON AL S
-122.31340714212847,47.59833124223247,S KING ST BETWEEN 12TH AVE S AND RAINIER AVE S
-122.32751648871219,47.57980940065882,S LANDER ST BETWEEN 4TH AVE S AND 5TH AVE S
-122.33326437037913,47.58822836097489,S MASSACHUSETTS ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S
-122.28173062814305,47.55620347636138,S PEARL ST BETWEEN 39TH AVE S AND DEAD END 3
-122.33326700254146,47.58189672991507,S STACY ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S
-122.33373258552358,47.58398035483467,S WALKER ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S
-122.32570214167058,47.60086967878076,S WASHINGTON ST BETWEEN 6TH AVE S AND DEAD END 1
-122.38611520549995,47.56289313314029,SW OREGON ST BETWEEN 42ND AVE SW AND CALIFORNIA AVE SW
-122.35868737623491,47.62211557177879,W HARRISON ST BETWEEN 1ST AVE W AND 2ND AVE W
-122.36269511186526,47.62214026924838,W HARRISON ST BETWEEN 4TH AVE W AND ELLIOTT AVE W
-122.35735628922599,47.625716213843546,W ROY ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W
-122.34233380599795,47.60833502203957,PIKE NR ST BETWEEN ELLIOTT AVE AND ELLIOTT ER AVE
-122.3327451451336,47.62754092279526,FAIRVIEW NR AVE N BETWEEN ALOHA ST AND WARD ST
-122.3406261443737,47.63248072072554,WESTLAKE EAST RDWY AVE N BETWEEN COMSTOCK ST AND GALER ST
-122.3435541571998,47.61036210974442,VIRGINIA ST BETWEEN WESTERN AVE AND PIKE PL
-122.33974146168421,47.62468686127937,MERCER NR ST BETWEEN 8TH AVE N AND 9TH AVE N
-122.33647821832201,47.62468352615508,MERCER NR ST BETWEEN TERRY AVE N AND BOREN AVE N
-122.34113273848112,47.61004447143925,1ST AVE BETWEEN PINE ST AND STEWART ST
-122.34921398927729,47.61497244495547,1ST AVE BETWEEN WALL ST AND VINE ST
-122.33419664309233,47.588228588155104,1ST AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST
-122.3196410863985,47.59876597466079,10TH AVE S BETWEEN S JACKSON ST AND S KING ST
-122.34781319554442,47.61414409568765,1ST AVE BETWEEN BELL ST AND BATTERY ST
-122.35540927863289,47.62392488441522,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST
-122.3341983036527,47.585041313353564,1ST AVE S BETWEEN S HOLGATE ST AND S WALKER ST
-122.31677966156532,47.60981080325952,12TH AVE BETWEEN E COLUMBIA ST AND E MARION ST
-122.31261505100028,47.623756495002254,15TH AVE E BETWEEN E REPUBLICAN N ST AND E MERCER S ST
-122.37888565186867,47.6669402454987,17TH AVE NW BETWEEN NW IONE PL AND NW 53RD ST
-122.30894811755837,47.60524870217769,18TH AVE BETWEEN E ALDER ST AND E JEFFERSON ST
-122.34370300158055,47.61288656233583,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST
-122.34663780592986,47.61696695841967,4TH AVE BETWEEN WALL ST AND VINE ST
-122.34760603225806,47.62032368881572,5TH AVE N BETWEEN JOHN ST AND BROAD ST
-122.3276651643391,47.59961449974526,5TH AVE S BETWEEN S MAIN ST AND S JACKSON ST
-122.34500723153099,47.62031401989573,6TH AVE N BETWEEN JOHN ST AND THOMAS ST
-122.33552594483223,47.600885883002945,ALASKAN E RDWY WAY S BETWEEN YESLER WAY AND S WASHINGTON ST
-122.38636797854949,47.66867996772754,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST
-122.33583259154543,47.623871056282155,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST
-122.35078725606145,47.618247827746494,BROAD ST BETWEEN 2ND AVE AND 3RD AVE
-122.32085448351638,47.61873954095579,BROADWAY BETWEEN E HOWELL ST AND E DENNY WAY
-122.3310490752439,47.60489385510255,COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE
-122.3422924055708,47.63099853039532,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST
-122.32914563619201,47.62139968113701,EASTLAKE AVE E BETWEEN THOMAS ST AND HARRISON ST
-122.3342791665308,47.62316241393855,FAIRVIEW AVE N BETWEEN HARRISON ST AND REPUBLICAN ST
-122.33910797635077,47.622043671879425,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N
-122.34041326015688,47.622048700915514,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N
-122.32837383204159,47.606998639608804,MARION ST BETWEEN 7TH AVE AND 8TH AVE
-122.35605657159812,47.62458060966137,MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N
-122.32239865215479,47.60801797242123,MINOR AVE BETWEEN CHERRY ST AND COLUMBIA ST
-122.33315791675348,47.61837850683423,MINOR AVE BETWEEN STEWART ST AND VIRGINIA ST
-122.33288563330598,47.59828969387653,OCCIDENTAL AVE S BETWEEN S JACKSON ST AND S KING E ST
-122.33170756785964,47.621392634773265,PONTIUS AVE N BETWEEN THOMAS ST AND HARRISON ST
-122.35604980606625,47.625453220302504,ROY ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE N
-122.37903006010707,47.66519265747321,RUSSELL AVE NW BETWEEN 17TH AVE NW AND NW DOCK PL
-122.33839341062918,47.60576602446197,SENECA ST BETWEEN WESTERN AVE AND POST AVE
-122.32967396773981,47.608427951557886,SPRING ST BETWEEN 7TH AVE AND 8TH AVE
-122.34155768812877,47.610103083813755,STEWART ST BETWEEN POST AL AND 1ST AVE
-122.34624837465174,47.62671570870209,TAYLOR AVE N BETWEEN VALLEY ST AND ALOHA ST
-122.33716059221226,47.61911360815786,TERRY AVE N BETWEEN DENNY WAY AND JOHN ST
-122.34172910034711,47.6208861607425,THOMAS ST BETWEEN DEXTER AVE N AND 8TH AVE N
-122.33522042197019,47.60945326458488,UNION ST BETWEEN 4TH AVE AND 5TH AVE
-122.33512151784109,47.5861039501337,UTAH AVE S BETWEEN S MASSACHUSETTS ST AND S HOLGATE ST
-122.3366615593315,47.62578782910563,VALLEY ST BETWEEN TERRY AVE N AND LAKE UNION PARK ACCESS RD
-122.34917609623884,47.61436351112562,WALL ST BETWEEN WESTERN AVE AND 1ST AVE
-122.34913969597329,47.61375540293231,WESTERN AVE BETWEEN BATTERY ST AND WALL ST
-122.34468815255704,47.644091588516275,WESTLAKE EAST RDWY AVE N BETWEEN HALLADAY ST AND NEWELL ST
-122.33521455845307,47.601722776516084,YESLER WAY BETWEEN WESTERN AVE AND POST AVE
-122.32751142562535,47.67836975901764,EAST GREEN LAKE WAY N BETWEEN 1ST AVE NE AND 2ND AVE NE
-122.32146428179755,47.61523069480185,E PINE ST BETWEEN HARVARD AVE AND BROADWAY
-122.32146590507227,47.62313083549091,E REPUBLICAN ST BETWEEN HARVARD AVE E AND BROADWAY E
-122.31374636913745,47.65980204013733,NE 43RD ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE
-122.32482839880612,47.67902786359789,NE RAVENNA WB BV BETWEEN NE 71ST ST AND WOODLAWN AVE NE
-122.38031059558293,47.6639568063107,NW 48TH ST BETWEEN 17TH AVE NW AND BALLARD AVE NW
-122.38886071662402,47.66867355182103,NW MARKET ST BETWEEN 24TH AVE NW AND 26TH AVE NW
-122.33466502489597,47.575575624635846,S HANFORD ST BETWEEN UTAH AVE S AND 1ST AVE S
-122.318430715177,47.599186555212796,S JACKSON ST BETWEEN 10TH AVE S AND 12TH AVE S
-122.33466285320834,47.579811258691436,S LANDER ST BETWEEN UTAH AVE S AND 1ST AVE S
-122.33418152694287,47.600883184104795,S WASHINGTON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S
-122.32473426268261,47.59751235012897,S WELLER ST BETWEEN MAYNARD AVE S AND MAYNARD AL S
-122.36129928702631,47.622126076432366,W HARRISON ST BETWEEN 3RD AVE W AND 4TH AVE W
-122.35736246555948,47.62458528191504,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W
-122.35737300480832,47.62327909411465,W REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W
-122.36064900756507,47.62182357028723,3RD AVE W BETWEEN W THOMAS ST OVERPASS AND W HARRISON ST
-122.3372175846178,47.60576502476791,1ST AVE BETWEEN SPRING ST AND SENECA ST
-122.33419928507809,47.58293702559813,1ST AVE S BETWEEN S WALKER ST AND S STACY ST
-122.31269193722994,47.620818868958054,15TH AVE E BETWEEN E THOMAS S ST AND E THOMAS N ST
-122.30762904149265,47.607092711744535,19TH AVE BETWEEN E JEFFERSON ST AND E CHERRY ST
-122.33676049285313,47.60694242464601,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST
-122.35273681626279,47.61822861779486,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE
